
35420,44697
39020,45640
26900,46150
99999,46799
34620,47307
18020,47226
99999,47612
27540,47619
22420,48421
99999,22733
47260,23090
40220,24022
13980,24059
99999,24827
16620,25088
99999,26743
48980,27807
16740,28041
17900,29208
24860,29652
37800,50062
99999,50254
36820,52595
15460,52644
17540,52729
36820,52550
11540,53079
31820,54126
99999,54946
31860,56062
99999,56166
99999,56327
24220,56592
99999,56583
99999,57585
99999,58338
99999,58239
99999,58260
99999,57758
99999,59336
99999,58838
99999,58757
48780,58755
29180,70537
99999,71356
99999,71230
99999,71676
99999,71952
30780,72216
40780,72828
22900,72919
11060,73522
99999,73669
99999,74349
99999,74534
99999,75755
46340,75710
19100,76049
19100,76121
99999,76459
99999,77474
13140,77704
45020,79561
33260,79708
99999,59854
99999,80815
99999,81148
15860,81221
99999,82212
43260,82836
13940,83215
36260,84011
36260,84311
22380,86036
10460,88344
39900,89570
35620,10104
35620,11351
26460,12174
99999,12964
36300,13679
99999,14525
38300,15081
21300,14902
43740,15549
38300,15692
30820,16848
16540,17235
42540,18420
37980,18932
37980,19408
16980,60006
16980,60961
23660,61430
36837,61443
99999,62261
39500,62379
99999,62553
16460,62889
44100,62756
99999,64741
27620,65039
27620,65069
99999,66095
28140,66097
99999,66091
99999,67635
99999,67656
36540,68031
99999,68749
99999,68742
43580,68745
99999,68969
31080,91115
31080,91385
41740,92137
31080,92836
37100,93032
42020,93403
42020,93412
23420,93641
23420,93771
40900,95798
46520,96801
46520,96803
99999,97050
21660,97451
36620,97920
38900,98672
36830,99159
44060,99211
99999,83119
48260,26056
44140,01223
38340,01255
14460,02137
14460,02471
99999,04673
99999,04734
15540,05453
25540,06481
35300,06723
48540,43747
12060,30304
99999,30807
12060,31146
37860,32530
33100,33199
99999,38333
25060,39552
99999,57658
15020,39654
32500,41002
49780,43842
10420,44141
46500,45312
23060,46869
21780,47722
45460,47989
24340,49325
99999,49878
47900,20544
47900,22743
40220,24034
16620,25051
24660,27435
99999,27844
35900,28618
99999,50529
47940,50645
99999,51463
99999,52133
99999,56132
47420,56594
46820,57010
99999,56711
99999,58216
99999,58478
13740,59002
30780,72181
99999,74865
15220,76442
99999,78801
33260,79704
99999,80468
99999,81021
99999,83465
99999,83233
46860,84008
36260,84309
99999,85920
24020,12857
45060,13418
40380,14539
27460,14785
21300,14824
38300,15472
26860,15720
20180,16616
99999,16937
16540,17246
39740,17569
29540,17567
48700,17758
20700,18335
37980,18962
37900,61489
37900,61552
16580,61815
16180,89712
99999,62932
99999,63014
99999,63833
27620,65201
99999,67831
99999,67673
99999,68733
28260,68956
31080,91222
31080,91394
12540,93287
44700,95267
46700,95618
21700,95511
46520,96811
46520,96828
38900,97014
49340,01526
14460,03073
99999,04683
40860,05772
35620,07710
23580,30502
23540,32044
23540,32631
99999,50847
99999,52348
26140,34445
10700,35754
21460,36322
34980,37052
34980,37240
11940,37371
99999,39750
99999,41669
37140,42047
22300,43516
24820,45351
19430,45413
44100,62659
43380,45871
17140,47036
99999,47906
28020,49078
99999,24829
13220,25090
34350,25047
34350,25647
17220,26404
99999,26680
99999,50041
22700,50524
99999,51018
99999,51630
99999,52320
33340,53185
31940,54139
33460,54769
99999,57006
22020,58038
27420,58481
99999,59537
35380,70172
38220,72160
99999,76890
37770,78016
99999,78111
10180,79519
99999,82083
23940,82831
99999,83520
99999,83278
36620,83660
24380,87049
35620,10173
35620,11964
26460,12541
45060,13158
26500,16865
39060,17957
39060,17978
39740,18041
37980,18084
10900,18216
39740,19536
19500,61937
17860,65257
40620,65436
99999,65618
45820,66422
26740,67025
99999,67485
30420,68948
31080,90095
31080,90308
23420,93793
41860,94528
99999,98643
99999,99737
43740,15560
38300,15460
18180,03272
30100,05041
35620,08888
12060,31139
36740,32772
12060,30072
15100,57007
19220,40330
30940,40940
35420,43824
41400,43932
48940,45135
46780,45882
31500,47043
26900,47356
99999,47616
99999,49012
47900,20731
15700,21655
99999,24239
16620,25021
16620,25333
13220,25836
99999,26327
49180,27152
43140,28169
37800,50237
32380,50472
17540,52323
21840,52535
99999,56484
22020,58108
99999,70580
36660,71356
99999,72166
26420,77224
17780,77843
30300,83555
99999,83220
14260,83666
10580,12460
24020,12886
38300,15443
26860,15618
26500,16693
44300,16882
16540,17233
29540,17507
39060,17952
99999,18456
20100,19955
22800,62374
16660,62467
26020,88264
28140,64745
30580,67951
30700,68514
99999,68669
99999,68934
99999,69219
32900,95360
46380,95585
38900,97293
41420,97309
10540,97352
42660,98062
42660,98170
14740,98322
49420,98939
99999,99348
36300,12949
37980,19884
99999,36454
99999,40310
38340,01367
39300,02902
24900,38924
99999,39773
99999,42352
21780,42462
45780,43434
41400,44490
14020,46151
99999,23894
16620,25231
17220,26374
17220,26582
14820,28783
99999,50036
11180,50152
22700,50249
34700,52755
44620,54945
36780,54927
47980,57271
15100,57268
99999,57071
99999,58262
99999,59314
33380,71038
47380,76561
99999,77836
32580,78569
25820,79015
99999,82229
20780,81649
99999,83466
99999,86503
29780,87746
49080,89414
21220,89825
36580,12064
28740,12433
40380,14410
43740,15553
16940,82210
30660,61751
23700,87319
99999,65345
99999,67347
99999,68382
24260,68816
99999,93527
99999,95236
99999,96023
41420,97312
40700,97459
99999,97710
15680,20660
37980,08533
36740,32777
37340,32948
46220,36756
27180,38044
24900,38947
99999,39330
45660,43410
48260,43925
49300,44216
43380,45895
99999,46982
35660,49104
26580,25723
24780,27888
32000,28749
17900,29074
32260,50078
99999,50231
99999,50568
32860,54736
11540,54940
39860,55985
99999,56085
99999,57058
38220,71671
99999,73095
40530,78390
25820,79001
99999,84621
38060,85333
45060,13314
46540,13472
12860,14105
20180,15840
99999,17243
30820,17779
99999,84731
31380,61473
22800,62346
25700,67627
23420,93724
99999,98619
10140,98552
99999,12972
38300,15685
14860,06440
33100,33192
15980,34119
30940,40995
99999,40855
11740,44638
19580,45831
99999,45867
39980,47360
16740,28232
99999,28679
34700,52759
20260,55782
39660,57737
37500,72474
22900,74945
19100,75398
37300,75880
13140,77655
28500,78624
99999,88430
99999,12791
40380,13154
40380,14822
99999,14708
29660,82058
38300,15691
27780,15962
99999,62074
24460,67450
25900,96737
99999,96105
10380,00611
38860,04019
10900,07820
12060,30275
33460,55440
18140,43036
99999,45868
26900,46247
26540,46713
34740,49327
99999,21657
17860,65212
13220,25085
35900,28656
44940,29518
99999,56328
25740,59752
46140,74446
43300,76268
99999,77961
99999,12749
28740,12475
16980,60055
28100,60919
99999,61851
14010,61758
28380,63877
41140,64423
31080,90263
42220,94945
40900,95668
17220,26323
18180,03037
12300,04254
99999,04613
35300,06502
45780,43557
48260,43907
99999,44802
14140,24737
99999,28325
13180,53047
99999,53522
99999,56028
99999,57018
99999,71052
99999,84051
99999,84533
42780,17861
42380,18817
19500,61914
99999,66711
23420,93790
99999,95645
21820,99775
39300,02815
39300,02918
99999,05743
26940,38762
13020,48757
99999,24878
99999,25043
17220,26463
33460,55381
99999,58520
15860,80926
45060,13111
40380,14479
43740,15565
42540,18448
37100,91304
25900,96785
42660,98287
48300,98845
14460,02217
99999,04635
20220,52056
42340,31421
99999,40824
17140,41034
99999,47944
33220,48612
99999,49010
99999,49346
99999,25977
13420,56671
47980,57265
99999,59842
20300,79058
10580,12288
47620,16369
47620,16352
99999,61775
33620,65247
23420,93777
41940,94035
44060,99033
99999,99657
99999,95318
29460,33851
45300,33574
18980,35976
99999,42216
23060,46750
11460,49229
17220,26424
16740,28246
15460,52658
26780,55368
99999,59443
12780,74082
19100,75221
19100,76129
29700,78371
99999,79719
22660,80553
99999,81043
26460,12050
21700,95556
99999,99747
30940,40913
18140,43356
19430,45422
13260,47437
34350,25108
31860,55334
21860,56160
25760,72328
99999,74545
99999,80740
22380,86047
99999,14845
42380,17765
19340,61401
36840,66033
36540,68183
42220,95480
99999,95910
35620,10277
12060,30074
12060,30161
12060,30533
99999,31021
44220,43140
29020,46041
14020,47264
40340,55974
99999,59747
99999,59841
46140,74043
46140,74644
99999,74820
99999,76628
18660,13862
38300,15240
38300,16263
29540,17033
16580,60960
19500,61882
99999,99627
38300,15295
29460,33835
99999,04415
37980,08023
99999,31026
20060,31532
38940,33438
99999,39109
99999,21562
43980,50515
99999,50638
16140,51433
99999,56731
25220,70421
19740,80261
15380,14145
18500,14831
10900,18086
35740,68786
41940,95106
34350,25606
42660,98256
99999,36267
21060,40146
99999,45817
16980,46355
31980,46940
10940,48830
47900,22333
28700,24292
39580,27593
99999,28731
99999,50057
19780,50947
37420,79054
99999,79062
99999,79766
16260,84722
10740,87070
99999,64781
36540,68418
99999,68845
21660,97430
99999,99568
30340,04230
99999,30824
27740,37614
25620,39429
44780,49075
32860,54728
29780,87711
29780,87562
37980,19371
19180,60932
20820,62479
25980,31333
30460,40581
47260,23081
16620,25149
26580,25708
25740,59623
19100,75097
39150,86313
38300,15072
23900,17375
13820,35249
37860,32511
43580,51015
99999,37324
20980,71759
41660,76939
36300,13691
38300,15689
99999,61752
14700,65630
40900,95721
41860,94976
26860,15763
33100,33459
46100,37356
48940,45166
21780,47660
47900,20758
11180,50530
99999,56324
99999,58563
99999,59435
99999,74864
41660,76945
39380,81062
35620,11437
35620,18302
37100,93064
15660,30732
46660,31720
99999,43730
27160,45686
99999,46047
29620,48807
36900,52531
99999,58756
12940,70773
99999,71643
28660,76597
37420,79081
38300,15336
99999,17701
19340,61344
99999,36761
47900,20221
33340,53127
13740,59013
35380,70178
46060,85709
99999,85940
40380,14453
45060,13235
30100,05046
21780,47732
45460,47857
99999,54644
19860,58620
22620,72360
23940,82715
39060,17933
31380,61450
99999,99763
25540,06075
13980,24132
99999,46784
11460,48175
34380,48896
22700,50591
33340,53178
99999,53599
99999,58467
26420,77623
99999,80746
25420,17005
44180,65656
23780,67880
29460,33877
34350,25624
24660,27325
46140,74046
26860,15727
99999,15926
37900,61629
31460,93602
38900,98622
21260,98828
39420,99104
99999,16633
17140,45004
43380,45326
34620,47386
47900,20993
21900,26566
10620,28109
99999,51541
43620,57045
99999,74010
16980,60697
44580,61042
42660,98207
34180,98824
99999,99622
47900,20268
35620,07099
31420,31061
33100,33191
38580,45674
99999,46733
30900,46942
35860,47037
12580,21065
11700,28710
27500,53502
20700,18342
23300,61044
99999,98527
30100,03769
38860,04004
27600,30599
46220,35448
99999,36038
26940,38756
99999,45070
37940,46992
47900,20594
44420,24463
99999,28435
16140,50025
20340,73425
17780,77838
12860,14428
39060,17932
99999,18466
37980,19518
31080,91329
28180,96769
99999,04487
26620,35897
24580,54157
22800,52631
22140,87420
49080,89438
99999,15530
11020,16655
37980,19421
41860,94950
17140,45263
30100,03756
99999,04454
99999,05344
25620,39474
44620,54492
33460,55325
29180,70556
38860,04280
19140,30724
34220,31722
34940,34139
25060,39529
99999,46039
99999,47992
19060,21542
99999,25810
99999,59718
29660,82071
38900,97129
99999,05848
99999,43950
99999,22645
40220,24004
17540,52765
23700,87020
37980,19721
99999,40844
14540,42206
14540,42320
22260,56583
17780,77866
25900,96774
45520,97057
99999,99656
19430,45304
33140,46383
47260,27969
99999,74438
99999,78062
36540,68175
99999,95229
99999,98628
35380,70346
23820,89701
99999,68461
25580,68932
99999,37397
22580,28024
99999,75636
47020,78107
30820,16845
14100,17884
99999,66961
40660,30129
37460,32410
44260,39762
42980,47201
47900,20463
99999,56658
46060,85654
43320,85942
36300,13677
48300,98823
12300,04336
29200,47967
25860,28689
99999,56646
15180,78592
27780,16629
44100,62765
33620,65281
35620,10138
12060,30119
26620,35767
47900,20534
47900,25404
22180,27592
99999,71480
26140,34601
99999,41143
49020,25422
11180,50217
13180,53946
99999,72043
42620,72085
22220,72737
14740,98384
99999,43720
99999,73092
99999,78026
27060,14854
42540,18234
44100,62548
99999,99721
44140,01059
99999,04927
45620,31720
47900,20235
16020,63745
13820,35142
99999,37732
27180,38259
47900,20539
20460,74753
46140,74859
99999,79258
40540,82942
99999,89404
36580,13475
12060,31024
19540,46769
40220,24426
31540,53777
99999,56307
36660,70550
19100,76055
33260,79758
45060,13225
21500,16434
99999,63826
42660,98398
45660,44845
99999,66778
99999,63837
99999,42345
43780,46626
47900,21797
44940,29041
99999,77475
26420,77464
37780,79785
11640,00662
40860,05767
49020,26818
99999,52149
48020,53098
17780,77844
30860,83241
99999,86556
36460,14788
29540,17528
14010,61790
24460,67427
99999,98637
10420,44328
25880,49241
16740,29728
35060,71434
24540,80741
43320,86520
10900,18244
42540,18247
42420,69354
23420,93888
99999,36275
46420,29395
43460,63767
41660,76886
32580,78559
31080,90639
39420,99004
11260,99667
12120,36503
99999,49611
31540,53792
33460,55338
99999,55798
11820,97145
16740,29744
46140,74428
20900,77485
20900,77448
19740,80166
15380,14276
99999,96010
42700,33890
13820,35456
43100,53021
15100,57234
18500,14827
30140,17039
99999,24628
13420,56666
99999,76523
45020,79536
39380,81012
29820,89155
33100,33112
99999,54986
27420,58466
16860,37367
99999,23316
99999,54743
99999,74947
99999,78008
43320,86033
99999,62852
35620,10157
47900,20380
30100,03754
17260,38631
45780,43442
28660,76599
34540,43048
48260,43970
10420,44491
99999,22428
99999,75562
34980,37089
30460,40374
99999,41549
22100,63630
40140,92357
99999,99548
99999,32038
30940,40941
22180,27552
47260,27919
33700,95322
99999,99660
99999,49627
25860,28641
99999,50154
99999,99630
17980,31810
26620,35899
99999,42460
47900,21762
99999,70524
19100,75458
99999,43786
47900,20508
25420,17121
41860,94497
99999,99677
38340,01263
27530,35573
27180,38371
18820,46071
12580,21027
99999,27841
29820,89152
34980,37235
16620,25526
40380,14449
99999,16234
35620,10133
35380,70145
43420,85624
48300,98811
47260,23178
99999,23440
99999,26716
43620,57016
99999,71426
99999,72441
39380,81009
99999,62973
42660,98344
30100,03238
22580,28019
44020,51345
36260,84116
43380,45367
18820,46172
14140,24604
99999,83876
47900,21713
99999,27967
48580,53505
45140,74444
99999,17056
18100,68748
14460,03859
32460,42063
47900,20104
44860,75422
40100,78585
12420,78799
99999,31003
36740,32799
18140,43117
15740,43733
12580,21105
39700,78590
31080,90671
99999,36766
37900,61558
31740,66401
16740,28035
41980,00742
45300,33730
35020,39165
31930,45787
43780,46563
47900,20415
43900,29331
29180,70504
38220,72182
99999,79504
31080,90844
41940,95053
41420,97326
40060,23286
25540,06160
31140,40282
48940,45385
31080,91182
32100,49865
99999,39061
47900,20661
13220,25866
32140,56292
99999,72482
34900,94591
37120,36371
15420,83343
48620,67260
99999,16361
99999,45815
47900,20428
99999,81432
12700,02663
35620,08885
18140,43349
33980,28555
41180,63164
34980,37132
24660,27268
22580,28074
99999,28616
35620,10545
99999,80826
99999,04940
47900,20053
30380,17054
27700,31599
34940,34138
13820,36756
45460,47852
99999,51549
99999,79083
26420,77617
18180,03231
36100,32111
25180,21781
99999,23422
99999,24861
99999,26865
99999,29846
14580,59717
49700,95676
38500,46513
17220,26320
18780,81641
34220,31789
33860,36131
34060,26585
37980,19345
99999,41081
25460,72687
24260,68980
16620,25205
12940,70786
14100,17858
10900,18060
20140,31011
45300,34681
35380,70792
36300,13623
15380,14038
